Timestamp,Humidity (%),Temperature (°C),Light (lux),Soil Moisture (%)
19:51:48,54.7,20.8,217.5,28.0
19:51:50,54.6,20.8,215.83,28.0
19:51:52,54.6,20.9,213.33,28.0
19:51:54,54.6,20.9,215.83,28.0
19:51:56,54.6,20.9,212.5,28.0
19:51:58,54.6,20.9,214.17,28.0
19:52:00,54.7,20.9,215.0,28.0
19:52:02,54.7,20.9,215.0,28.0
19:52:04,54.7,21.0,214.17,28.0
19:52:06,54.7,21.0,213.33,28.0
19:52:08,54.7,21.0,214.17,28.0
19:52:10,54.7,21.0,215.83,28.0
19:52:12,54.7,21.0,216.67,28.0
19:52:14,54.6,21.1,213.33,28.0
19:52:16,54.6,21.1,213.33,28.0
19:52:18,54.6,21.1,212.5,28.0
19:52:20,54.5,21.1,214.17,28.0
19:52:22,54.4,21.2,212.5,28.0
19:52:24,54.4,21.2,215.83,28.0
19:52:26,54.4,21.2,213.33,28.0
19:52:28,54.4,21.2,211.67,28.0
19:52:30,54.3,21.2,215.83,28.0
19:52:32,54.3,21.2,212.5,28.0
19:52:34,54.3,21.2,210.83,28.0
19:52:36,54.3,21.2,213.33,28.0
19:52:38,54.3,21.2,216.67,28.0
19:52:40,54.3,21.2,215.83,28.0
19:52:42,54.2,21.2,214.17,28.0
19:52:44,54.2,21.2,218.33,28.0
19:52:46,54.2,21.3,215.0,28.0
19:52:48,54.2,21.3,214.17,28.0
19:52:50,54.2,21.3,215.83,28.0
19:52:52,54.2,21.3,217.5,28.0
19:52:54,54.2,21.2,217.5,28.0
19:52:56,54.2,21.3,215.83,28.0
19:52:58,54.2,21.3,216.67,28.0
19:53:00,54.2,21.3,219.17,28.0
19:53:02,54.2,21.2,219.17,28.0
19:53:04,54.2,21.2,220.0,28.0
19:53:06,54.2,21.2,218.33,28.0
19:53:08,54.2,21.2,219.17,28.0
19:53:10,54.2,21.3,216.67,28.0
19:53:16,54.2,21.3,217.5,28.0
19:53:18,54.2,21.3,214.17,28.0
19:53:20,54.2,21.3,214.17,28.0
19:53:22,54.2,21.3,217.5,28.0
19:53:24,54.2,21.3,214.17,28.0
19:53:26,54.2,21.2,214.17,28.0
19:53:28,54.2,21.3,216.67,28.0
19:53:30,54.1,21.3,215.83,28.0
19:53:32,54.2,21.2,214.17,28.0
19:53:34,54.1,21.2,210.83,28.0
19:53:36,54.1,21.2,214.17,28.0
19:53:38,54.2,21.2,213.33,28.0
19:53:40,54.1,21.2,213.33,28.0
19:53:42,54.1,21.2,211.67,28.0
19:53:44,54.1,21.2,210.83,28.0
19:53:46,54.2,21.2,211.67,28.0
19:53:48,54.1,21.2,204.17,28.0
19:53:50,54.2,21.2,215.83,28.0
19:53:52,54.2,21.2,214.17,28.0
19:53:54,54.1,21.2,216.67,28.0
19:53:56,54.2,21.2,205.83,28.0
19:53:58,54.2,21.2,205.0,28.0
19:54:00,54.2,21.2,195.83,28.0
19:54:02,54.1,21.2,203.33,28.0
19:54:04,54.2,21.2,205.0,28.0
19:54:06,54.2,21.2,211.67,28.0
19:54:08,54.2,21.2,207.5,28.0
19:54:10,54.2,21.2,207.5,28.0
19:54:12,54.2,21.2,211.67,28.0
19:54:14,54.2,21.2,210.83,28.0
19:54:16,54.1,21.2,210.83,28.0
19:54:18,54.2,21.2,207.5,28.0
19:54:20,54.2,21.2,208.33,28.0
19:54:22,54.1,21.2,158.33,28.0
19:54:24,54.2,21.2,180.0,28.0
19:54:26,54.2,21.2,210.83,28.0
19:54:28,54.1,21.2,195.0,28.0
19:54:30,54.1,21.2,201.67,28.0
19:54:32,54.1,21.2,204.17,28.0
19:54:34,54.1,21.2,200.83,28.0
19:54:36,54.2,21.2,200.0,28.0
19:54:38,54.2,21.2,200.0,28.0
19:54:40,54.2,21.2,198.33,28.0
19:54:43,54.2,21.3,196.67,28.0
19:54:45,54.2,21.2,210.83,28.0
19:54:47,54.2,21.2,214.17,28.0
19:54:49,54.1,21.2,210.0,28.0
19:54:51,54.2,21.3,216.67,28.0
19:54:53,54.1,21.2,210.0,28.0
19:54:55,54.1,21.3,216.67,28.0
19:54:57,54.1,21.3,216.67,28.0
19:54:59,54.1,21.3,211.67,28.0
19:55:01,54.1,21.3,215.83,28.0
19:55:03,54.1,21.3,217.5,28.0
19:55:05,54.1,21.3,220.0,28.0
19:55:07,54.1,21.3,220.0,28.0
19:55:09,54.1,21.3,220.0,28.0
19:55:11,54.1,21.3,217.5,28.0
19:55:13,54.1,21.3,220.0,28.0
19:55:15,54.1,21.3,219.17,28.0
19:55:17,54.2,21.3,221.67,28.0
19:55:19,54.2,21.3,221.67,28.0
19:55:21,54.1,21.3,221.67,28.0
19:55:23,54.1,21.3,216.67,28.0
19:55:25,54.1,21.3,218.33,28.0
19:55:27,54.1,21.3,215.83,28.0
19:55:29,54.1,21.3,220.0,28.0
19:55:31,54.2,21.3,219.17,28.0
19:55:33,54.2,21.3,220.0,28.0
19:55:35,54.1,21.3,215.83,28.0
19:55:37,54.1,21.3,217.5,28.0
19:55:39,54.1,21.3,217.5,28.0
19:55:41,54.1,21.3,221.67,28.0
19:55:44,54.1,21.3,205.83,28.0
19:55:46,54.1,21.3,220.0,28.0
19:55:48,54.1,21.3,217.5,28.0
19:55:50,54.1,21.3,216.67,28.0
19:55:52,54.1,21.3,214.17,28.0
19:55:54,54.1,21.4,215.0,28.0
19:55:56,54.1,21.4,215.83,28.0
19:55:58,54.1,21.4,219.17,28.0
19:56:00,54.1,21.4,214.17,28.0
19:56:02,54.1,21.4,216.67,28.0
19:56:04,54.1,21.4,215.0,28.0
19:56:06,54.1,21.4,214.17,28.0
19:56:08,54.1,21.4,217.5,28.0
19:56:10,54.1,21.4,218.33,28.0
19:56:12,54.1,21.4,213.33,28.0
19:56:14,54.1,21.4,215.0,27.0
19:56:16,54.1,21.4,216.67,27.0
19:56:18,54.1,21.4,215.0,27.0
19:56:20,54.1,21.4,215.83,27.0
19:56:22,54.1,21.4,216.67,27.0
19:56:24,54.1,21.4,215.0,27.0
19:56:26,54.1,21.4,215.0,27.0
19:56:28,54.1,21.4,217.5,27.0
19:56:30,54.1,21.4,220.0,27.0
19:56:32,54.1,21.4,214.17,27.0
19:56:34,54.1,21.4,214.17,27.0
19:56:36,54.1,21.4,220.0,27.0
19:56:38,54.1,21.4,205.0,27.0
19:56:40,54.1,21.4,175.83,27.0
19:56:42,54.0,21.4,176.67,27.0
19:56:44,54.0,21.4,174.17,27.0
19:56:46,54.0,21.4,175.0,27.0
19:56:48,54.1,21.4,176.67,27.0
19:56:50,54.1,21.4,178.33,27.0
19:56:52,54.2,21.4,175.0,27.0
19:56:54,54.2,21.4,177.5,27.0
19:56:56,54.2,21.4,176.67,27.0
19:56:58,54.2,21.4,180.0,27.0
19:57:00,54.2,21.4,176.67,27.0
19:57:02,54.2,21.4,175.83,27.0
19:57:04,54.2,21.4,175.83,27.0
19:57:06,54.2,21.4,178.33,27.0
19:57:08,54.2,21.4,176.67,27.0
19:57:10,54.2,21.5,179.17,27.0
19:57:12,54.2,21.4,176.67,27.0
19:57:14,54.2,21.5,180.0,27.0
19:57:16,54.2,21.5,178.33,27.0
19:57:18,54.2,21.5,207.5,27.0
19:57:20,54.2,21.5,186.67,27.0
19:57:22,54.2,21.5,208.33,27.0
19:57:24,54.2,21.5,205.0,27.0
19:57:26,54.2,21.5,206.67,27.0
19:57:28,54.2,21.5,205.0,27.0
19:57:30,54.2,21.5,205.83,27.0
19:57:32,54.1,21.5,206.67,27.0
19:57:34,54.2,21.5,204.17,27.0
19:57:36,54.2,21.5,205.0,27.0
19:57:38,54.2,21.5,204.17,27.0
19:57:40,54.1,21.5,204.17,27.0
19:57:42,54.1,21.5,200.83,27.0
19:57:45,54.1,21.5,202.5,27.0
19:57:47,54.1,21.5,195.0,27.0
19:57:49,54.1,21.5,194.17,27.0
19:57:51,54.1,21.5,200.0,27.0
19:57:53,54.1,21.5,201.67,27.0
19:57:55,54.1,21.5,190.83,27.0
19:57:57,54.1,21.5,207.5,27.0
19:57:59,54.1,21.5,210.83,27.0
19:58:01,54.1,21.5,213.33,27.0
19:58:03,54.1,21.6,204.17,27.0
19:58:05,54.1,21.6,197.5,27.0
19:58:07,54.1,21.6,203.33,27.0
19:58:09,54.1,21.6,210.0,27.0
19:58:11,54.1,21.6,213.33,27.0
19:58:13,54.1,21.6,215.83,27.0
19:58:15,54.1,21.6,215.83,27.0
19:58:17,54.1,21.6,214.17,27.0
19:58:19,54.1,21.6,215.83,27.0
19:58:21,54.1,21.6,216.67,27.0
19:58:23,54.1,21.6,213.33,27.0
19:58:25,54.1,21.6,213.33,27.0
19:58:27,54.0,21.6,199.17,27.0
19:58:29,54.0,21.6,200.83,27.0
19:58:33,54.0,21.6,212.5,27.0
19:58:35,54.0,21.6,210.83,27.0
19:58:37,54.0,21.6,215.0,27.0
19:58:39,54.0,21.6,215.83,27.0
19:58:41,54.0,21.6,208.33,27.0
19:58:43,54.0,21.6,188.33,27.0
19:58:46,54.0,21.6,217.5,27.0
19:58:48,54.0,21.6,215.83,27.0
19:58:50,53.9,21.6,199.17,27.0
19:58:52,54.0,21.6,207.5,27.0
19:58:54,54.0,21.6,213.33,27.0
19:58:56,54.0,21.6,213.33,27.0
19:59:00,54.0,21.6,214.17,27.0
19:59:02,54.0,21.6,215.83,27.0
19:59:04,54.0,21.6,216.67,27.0
19:59:06,54.0,21.6,212.5,27.0
19:59:08,54.0,21.6,200.83,27.0
19:59:10,54.0,21.6,207.5,27.0
19:59:12,54.0,21.6,200.0,27.0
19:59:16,54.0,21.6,200.0,27.0
19:59:18,54.0,21.6,196.67,27.0
19:59:20,54.0,21.6,197.5,27.0
19:59:22,54.0,21.6,197.5,27.0
19:59:24,54.0,21.6,200.83,27.0
19:59:26,54.0,21.6,208.33,27.0
19:59:28,54.0,21.6,198.33,27.0
19:59:30,54.0,21.6,207.5,27.0
19:59:32,54.0,21.6,202.5,27.0
19:59:34,54.0,21.6,200.0,27.0
19:59:36,54.0,21.6,203.33,27.0
19:59:38,53.9,21.6,203.33,27.0
19:59:40,53.9,21.7,203.33,27.0
19:59:42,53.9,21.6,201.67,27.0
19:59:44,54.0,21.7,204.17,27.0
19:59:46,54.0,21.6,200.83,27.0
19:59:49,54.0,21.6,198.33,27.0
19:59:51,54.0,21.7,199.17,27.0
19:59:53,54.0,21.7,195.0,27.0
19:59:55,54.0,21.7,196.67,27.0
19:59:57,53.9,21.7,197.5,27.0
19:59:59,54.0,21.6,177.5,27.0
20:00:01,54.0,21.7,170.83,27.0
20:00:03,54.0,21.6,171.67,27.0
20:00:05,54.0,21.7,171.67,27.0
20:00:07,54.0,21.7,170.83,27.0
20:00:09,54.0,21.7,169.17,27.0
20:00:11,54.0,21.6,175.0,27.0
20:00:13,54.0,21.7,194.17,27.0
20:00:15,54.0,21.7,204.17,27.0
20:00:17,54.0,21.7,189.17,27.0
20:00:19,54.0,21.7,214.17,27.0
20:00:21,54.0,21.7,209.17,27.0
20:00:23,53.9,21.7,210.0,27.0
20:00:25,54.0,21.7,206.67,27.0
20:00:27,53.9,21.7,214.17,27.0
20:00:29,53.9,21.7,219.17,27.0
20:00:31,53.9,21.7,220.0,27.0
20:00:33,53.9,21.7,220.83,27.0
20:00:35,53.9,21.7,219.17,27.0
20:00:37,53.9,21.7,217.5,27.0
20:00:39,53.9,21.7,218.33,27.0
20:00:41,53.9,21.7,217.5,27.0
20:00:43,53.9,21.7,220.0,27.0
20:00:45,53.9,21.7,219.17,27.0
20:00:47,53.9,21.7,220.83,27.0
20:00:49,53.9,21.7,218.33,27.0
20:00:51,53.9,21.7,217.5,27.0
20:00:53,53.9,21.7,220.0,27.0
20:00:55,53.9,21.7,220.0,27.0
20:00:57,53.9,21.7,220.0,27.0
20:00:59,53.9,21.7,217.5,27.0
20:01:01,53.9,21.7,217.5,27.0
20:01:03,53.9,21.7,217.5,27.0
20:01:05,53.9,21.7,220.0,27.0
20:01:07,53.9,21.7,220.0,27.0
20:01:09,53.9,21.7,220.0,27.0
20:01:11,53.9,21.7,217.5,27.0
20:01:13,53.9,21.7,217.5,27.0
20:01:15,53.9,21.7,220.83,27.0
20:01:17,53.9,21.7,220.0,27.0
20:01:19,53.9,21.7,215.83,27.0
20:01:21,53.9,21.7,211.67,27.0
20:01:23,53.9,21.7,205.83,27.0
20:01:25,53.9,21.7,211.67,27.0
20:01:27,53.9,21.7,210.0,27.0
20:01:29,53.9,21.7,207.5,27.0
20:01:31,53.9,21.7,215.0,27.0
20:01:33,53.9,21.7,210.83,27.0
20:01:35,53.9,21.7,212.5,27.0
20:01:37,54.0,21.7,212.5,27.0
20:01:39,54.0,21.7,207.5,27.0
20:01:41,53.9,21.7,208.33,27.0
20:01:43,54.0,21.7,206.67,27.0
20:01:45,53.9,21.7,215.0,27.0
20:01:47,53.9,21.7,213.33,27.0
20:01:50,53.9,21.7,214.17,27.0
20:01:52,53.9,21.7,215.0,27.0
20:01:54,53.9,21.7,213.33,27.0
20:01:56,53.9,21.7,211.67,27.0
20:01:58,53.9,21.7,215.83,27.0
20:02:00,53.9,21.7,210.83,27.0
20:02:02,53.9,21.7,215.83,27.0
20:02:04,53.9,21.7,213.33,27.0
20:02:06,53.9,21.7,204.17,27.0
20:02:08,54.0,21.7,204.17,27.0
20:02:10,53.9,21.7,207.5,27.0
20:02:12,53.9,21.7,215.0,27.0
20:02:14,54.0,21.7,213.33,27.0
20:02:16,54.0,21.7,211.67,27.0
20:02:18,54.0,21.7,209.17,27.0
20:02:20,54.0,21.7,208.33,27.0
20:02:22,54.0,21.7,210.83,27.0
20:02:24,54.0,21.7,209.17,27.0
20:02:26,53.9,21.7,210.0,27.0
20:02:28,53.9,21.7,207.5,27.0
20:02:30,54.0,21.7,210.0,27.0
20:02:32,54.0,21.7,212.5,27.0
20:02:34,53.9,21.7,217.5,27.0
20:02:36,54.0,21.7,217.5,27.0
20:02:38,54.0,21.7,220.83,27.0
20:02:40,54.0,21.7,220.0,27.0
20:02:42,54.0,21.7,219.17,27.0
20:02:44,53.9,21.7,208.33,27.0
20:02:46,54.0,21.7,206.67,27.0
20:02:48,54.0,21.7,211.67,27.0
20:02:50,54.0,21.7,200.0,27.0
20:02:52,54.0,21.7,213.33,27.0
20:02:54,54.0,21.7,216.67,27.0
20:02:56,53.9,21.7,216.67,27.0
20:02:58,54.0,21.7,218.33,27.0
20:03:00,53.9,21.7,215.0,27.0
20:03:02,53.9,21.7,210.83,27.0
20:03:04,53.9,21.8,196.67,27.0
20:03:06,54.0,21.7,210.0,27.0
20:03:08,53.9,21.8,217.5,27.0
20:03:10,53.9,21.7,220.83,27.0
20:03:12,53.9,21.8,220.83,27.0
20:03:14,53.9,21.8,220.0,27.0
20:03:16,53.9,21.8,217.5,27.0
20:03:18,53.9,21.8,217.5,27.0
20:03:20,53.9,21.8,219.17,27.0
20:03:22,53.9,21.8,220.83,27.0
20:03:24,53.9,21.7,220.0,27.0
20:03:26,53.9,21.8,217.5,27.0
20:03:28,53.9,21.8,219.17,27.0
20:03:30,53.9,21.8,220.0,27.0
20:03:32,53.9,21.8,220.0,27.0
20:03:34,53.9,21.8,217.5,27.0
20:03:36,53.9,21.8,220.83,27.0
20:03:38,53.9,21.8,220.83,27.0
20:03:40,53.9,21.8,210.83,27.0
20:03:42,53.9,21.8,213.33,27.0
20:03:44,53.9,21.7,220.0,27.0
20:03:46,53.9,21.8,215.0,27.0
20:03:48,53.9,21.8,218.33,27.0
20:03:50,53.9,21.8,215.0,27.0
20:03:52,53.9,21.8,220.83,27.0
20:03:54,53.9,21.8,219.17,27.0
20:03:56,53.9,21.8,216.67,27.0
20:03:58,53.9,21.8,216.67,27.0
20:04:00,53.9,21.8,217.5,27.0
20:04:02,53.9,21.8,219.17,27.0
20:04:04,53.9,21.7,220.0,27.0
20:04:06,53.9,21.8,218.33,27.0
20:04:08,53.9,21.8,220.0,27.0
20:04:10,53.9,21.8,220.0,27.0
20:04:12,53.9,21.8,221.67,27.0
20:04:14,53.9,21.8,219.17,27.0
20:04:16,53.9,21.8,218.33,27.0
20:04:18,53.9,21.8,218.33,27.0
20:04:20,53.9,21.8,221.67,27.0
20:04:22,54.0,21.8,220.83,27.0
20:04:24,54.0,21.8,218.33,27.0
20:04:26,54.0,21.8,218.33,27.0
20:04:28,54.0,21.8,219.17,27.0
20:04:30,53.9,21.8,220.83,27.0
20:04:32,53.9,21.8,216.67,27.0
20:04:34,54.0,21.8,210.83,27.0
20:04:36,53.9,21.8,220.83,27.0
20:04:38,53.9,21.8,218.33,27.0
20:04:40,53.9,21.8,218.33,27.0
20:04:42,53.9,21.8,220.0,27.0
20:04:44,53.9,21.8,220.83,27.0
20:04:46,53.9,21.8,218.33,27.0
20:04:48,53.9,21.8,218.33,27.0
20:04:51,53.9,21.8,218.33,27.0
20:04:53,53.9,21.8,220.0,27.0
20:04:55,54.0,21.8,220.83,27.0
20:04:57,53.9,21.8,222.5,27.0
20:04:59,54.0,21.8,218.33,27.0
20:05:01,54.0,21.8,215.83,27.0
20:05:03,53.9,21.8,207.5,27.0
20:05:05,53.9,21.8,219.17,27.0
20:05:07,53.9,21.8,208.33,27.0
20:05:09,53.9,21.8,216.67,27.0
20:05:11,54.0,21.8,220.83,27.0
20:05:13,53.9,21.8,220.83,27.0
20:05:15,53.9,21.8,223.33,27.0
20:05:17,53.9,21.8,220.83,27.0
20:05:19,53.9,21.8,220.83,27.0
20:05:21,53.9,21.8,220.0,27.0
20:05:23,53.9,21.8,221.67,27.0
20:05:25,53.9,21.8,220.83,27.0
20:05:27,53.9,21.8,212.5,27.0
20:05:29,53.9,21.8,213.33,27.0
20:05:31,53.9,21.8,220.0,27.0
20:05:33,53.9,21.8,221.67,27.0
20:05:35,53.9,21.8,222.5,27.0
20:05:37,53.9,21.8,218.33,27.0
20:05:39,53.8,21.8,215.0,27.0
20:05:41,53.9,21.8,212.5,27.0
20:05:43,53.9,21.8,219.17,27.0
20:05:45,53.8,21.8,221.67,27.0
20:05:47,53.9,21.8,219.17,27.0
20:05:49,53.9,21.8,222.5,27.0
20:05:51,53.9,21.8,222.5,27.0
20:05:53,53.9,21.8,221.67,27.0
20:05:55,53.9,21.8,221.67,27.0
20:05:57,53.9,21.8,219.17,27.0
20:05:59,53.9,21.8,220.83,27.0
20:06:01,53.9,21.8,220.0,27.0
20:06:03,53.9,21.8,210.83,27.0
20:06:05,53.9,21.8,213.33,27.0
20:06:07,53.9,21.8,220.83,27.0
20:06:09,54.2,21.8,220.0,27.0
20:06:11,54.7,21.8,217.5,27.0
20:06:13,54.6,21.8,220.0,27.0
20:06:15,54.5,21.8,203.33,27.0
20:06:17,54.4,21.8,205.0,27.0
20:06:19,54.3,21.8,189.17,27.0
20:06:21,54.3,21.8,191.67,27.0
20:06:23,54.2,21.8,204.17,27.0
20:06:25,54.2,21.8,195.0,26.0
20:06:27,54.2,21.7,210.83,26.0
20:06:29,54.1,21.7,215.0,26.0
20:06:31,54.2,21.8,216.67,26.0
20:06:33,54.1,21.8,214.17,26.0
20:06:35,54.2,21.8,213.33,26.0
20:06:37,54.1,21.8,218.33,26.0
20:06:39,54.1,21.8,216.67,26.0
20:06:41,54.1,21.8,218.33,26.0
20:06:43,54.1,21.8,218.33,26.0
20:06:45,54.1,21.8,215.83,26.0
20:06:47,54.1,21.8,218.33,26.0
20:06:49,54.1,21.8,215.0,26.0
20:06:52,54.1,21.8,219.17,26.0
20:06:54,54.1,21.8,217.5,26.0
20:06:56,54.1,21.8,217.5,26.0
20:06:58,54.1,21.8,218.33,26.0
20:07:00,54.1,21.8,214.17,26.0
20:07:02,54.1,21.8,220.83,26.0
20:07:04,54.1,21.8,215.0,26.0
20:07:06,54.1,21.8,218.33,26.0
20:07:08,54.0,21.8,217.5,26.0
20:07:10,54.1,21.8,220.83,26.0
20:07:12,54.1,21.8,219.17,26.0
20:07:14,54.1,21.8,218.33,26.0
20:07:16,54.1,21.8,220.83,26.0
20:07:18,54.1,21.8,218.33,26.0
20:07:20,54.1,21.8,217.5,26.0
20:07:22,54.0,21.8,217.5,26.0
20:07:24,54.1,21.8,217.5,26.0
20:07:26,54.1,21.8,221.67,26.0
20:07:28,54.0,21.8,218.33,26.0
20:07:30,54.1,21.8,218.33,26.0
20:07:32,54.0,21.8,220.0,26.0
20:07:34,54.0,21.8,215.0,26.0
20:07:36,54.1,21.8,215.0,26.0
20:07:38,54.1,21.8,220.83,26.0
20:07:40,54.1,21.8,217.5,26.0
20:07:42,54.0,21.8,218.33,26.0
20:07:44,54.1,21.8,220.83,26.0
20:07:46,54.0,21.8,217.5,26.0
20:07:48,54.1,21.8,217.5,26.0
20:07:50,54.1,21.8,220.83,26.0
20:07:52,54.1,21.7,215.83,26.0
20:07:54,54.0,21.8,215.83,26.0
20:07:56,54.1,21.8,220.83,26.0
20:07:58,54.1,21.8,217.5,26.0
20:08:00,54.1,21.8,220.0,26.0
20:08:02,54.1,21.7,207.5,26.0
20:08:04,54.1,21.8,213.33,26.0
20:08:06,54.1,21.8,218.33,26.0
20:08:08,54.1,21.8,221.67,26.0
20:08:10,54.1,21.7,220.0,26.0
20:08:12,54.1,21.8,219.17,26.0
20:08:14,54.1,21.7,220.0,26.0
20:08:16,54.2,21.8,221.67,26.0
20:08:18,54.2,21.8,218.33,26.0
20:08:20,54.2,21.7,218.33,26.0
20:08:22,54.2,21.7,221.67,26.0
20:08:24,54.2,21.7,218.33,26.0
20:08:26,54.2,21.7,217.5,26.0
20:08:28,54.2,21.7,220.0,26.0
20:08:30,54.2,21.7,220.83,26.0
20:08:32,54.2,21.8,219.17,26.0
20:08:34,54.2,21.7,217.5,26.0
20:08:36,54.2,21.7,220.83,26.0
20:08:38,54.2,21.7,220.83,26.0
20:08:40,54.2,21.7,217.5,26.0
20:08:42,54.2,21.7,220.0,26.0
20:08:44,54.2,21.7,220.83,26.0
